stocks,weights,corr_min,corr_max,corr_mean,corr_std,return,sigma,sharpe,information,modigliani,config
AOS//BHF//CAG//CHD//CRM//DXC//FRT//MMM//NWL//PBCT//SNA,0.0020898535993830337//0.017788111922705758//0.022410066980521743//0.3493883021454831//0.14368043751894358//0.0020918332791570833//0.22220322929830552//0.006296172411435773//0.08542183843559582//0.04368097881373116//0.1049491755947374,"[0.0020898535993830337, 0.017788111922705758, 0.022410066980521743, 0.3493883021454831, 0.14368043751894358, 0.0020918332791570833, 0.22220322929830552, 0.006296172411435773, 0.08542183843559582, 0.04368097881373116, 0.1049491755947374]",-0.8502434172770506,0.9079668823741924,0.1322073082318652,0.4517148035190236,0.4324051099380108,0.1700330150229198,2.4907228156892,1.8404984606994683,RPS_sp500_KMEANS_clustering_50_HRP_weight_return
AIG//AIZ//AON//AWK//BLL//CB//CCL//CDNS//CMS//COO//DGX//DIS//EQIX//ESS//ETR//EXR//FE//HIG//HST//IFF//JCI//KO//L//LNT//MA//MAA//MCD//MDT//MET//MKC//MLM//NCLH//NEE//NI//PLD//RSG//SO//VTR//WEC//WM//XEC//XRAY//ZTS,0.0016818758307592145//0.0028570392070570473//0.012314890139438053//0.0130443408578601//0.005767196995818729//0.01101398010355142//0.023562285055023915//0.012893597442340735//0.028839675370540097//0.0069678404932997495//0.007947566158698582//0.07095709844101313//0.012642084422061564//0.02027468526058164//0.009081983127721825//0.015448745930027364//0.011180081496494486//0.012699709351097214//0.09340463720726495//0.04372434764111861//0.007614700741186257//0.0094301111931165//0.008824109961427663//0.015302036736741952//0.004491466449576835//0.01668598382399798//0.01861019751388936//0.003671054257562839//0.01040578303102722//0.25923432738576085//0.0556736978522346//0.04576605828780258//0.00926483727324859//0.015103610010978034//0.004723021832400546//0.011352410040424473//0.017669590985370985//0.0034653326881143//0.014162415678104626//0.0056541752956774955//0.02421454396142613//0.016865086945467987//0.0055117875226937596,"[0.0016818758307592145, 0.0028570392070570473, 0.012314890139438053, 0.0130443408578601, 0.005767196995818729, 0.01101398010355142, 0.023562285055023915, 0.012893597442340735, 0.028839675370540097, 0.0069678404932997495, 0.007947566158698582, 0.07095709844101313, 0.012642084422061564, 0.02027468526058164, 0.009081983127721825, 0.015448745930027364, 0.011180081496494486, 0.012699709351097214, 0.09340463720726495, 0.04372434764111861, 0.007614700741186257, 0.0094301111931165, 0.008824109961427663, 0.015302036736741952, 0.004491466449576835, 0.01668598382399798, 0.01861019751388936, 0.003671054257562839, 0.01040578303102722, 0.25923432738576085, 0.0556736978522346, 0.04576605828780258, 0.00926483727324859, 0.015103610010978034, 0.004723021832400546, 0.011352410040424473, 0.017669590985370985, 0.0034653326881143, 0.014162415678104626, 0.0056541752956774955, 0.02421454396142613, 0.016865086945467987, 0.0055117875226937596]",-0.8778495004124983,0.9777992747298928,0.3333411473910635,0.545863998575049,0.0293746945313003,0.1778112164897156,0.1151484981403555,0.1282969041690995,RPS_sp500_KMEANS_clustering_50_HRP_weight_return
AMD//ANTM//APA//AVB//AZO//BSX//CBOE//CME//COST//CTAS//DG//DHR//EQR//GIS//IRM//KMB//KMX//MSFT//NDAQ//NTAP//OXY//PG//PVH//PXD//PYPL//SIG//SPG//TRV//TSCO//TSN//V//WMT//WU,0.003649683822330667//0.011747980845268955//0.0034861905473107533//0.05796224310573411//0.010357648037079482//0.00816599127435787//0.009102389706257595//0.0059960850904430315//0.027175967094530382//0.006093823164685185//0.021068142777840877//0.017473530125194967//0.08468986295394251//0.06469954628344887//0.03791692054130502//0.01334435975991224//0.017965327953147283//0.02936554168839808//0.03273730799114435//0.0036343673023909225//0.0050860225477972485//0.05123534009287453//0.0011586864902684646//0.1101863928780595//0.01757978610251059//0.008269356266856962//0.02200719560084751//0.016430409649392394//0.0511708704987057//0.0111405060192474//0.17445719736208726//0.03201496800918294//0.03263035841744628,"[0.003649683822330667, 0.011747980845268955, 0.0034861905473107533, 0.05796224310573411, 0.010357648037079482, 0.00816599127435787, 0.009102389706257595, 0.0059960850904430315, 0.027175967094530382, 0.006093823164685185, 0.021068142777840877, 0.017473530125194967, 0.08468986295394251, 0.06469954628344887, 0.03791692054130502, 0.01334435975991224, 0.017965327953147283, 0.02936554168839808, 0.03273730799114435, 0.0036343673023909225, 0.0050860225477972485, 0.05123534009287453, 0.0011586864902684646, 0.1101863928780595, 0.01757978610251059, 0.008269356266856962, 0.02200719560084751, 0.016430409649392394, 0.0511708704987057, 0.0111405060192474, 0.17445719736208726, 0.03201496800918294, 0.03263035841744628]",-0.832360316093419,0.9497587988087568,0.2766507461897498,0.462355365638834,0.1760817240532148,0.2291586299194906,0.7295458351795441,0.751555086924074,RPS_sp500_KMEANS_clustering_50_HRP_weight_return
AKAM//DISH//SBUX,0.5380555624664801//0.29869937948936043//0.16324505804415948,"[0.5380555624664801, 0.29869937948936043, 0.16324505804415948]",0.5221786240070485,0.7206844600141923,0.6324524488913151,0.0904014287393406,0.289560917863623,0.269456018275561,1.0415834081560695,1.233650841607796,RPS_sp500_KMEANS_clustering_50_HRP_weight_return
AES//BWA//FOX//TJX//TXT//WDC,0.23326779977158518//0.08120863600605563//0.2722384989494535//0.24713292059945077//0.15567125202175716//0.010480892651697738,"[0.23326779977158518, 0.08120863600605563, 0.2722384989494535, 0.24713292059945077, 0.15567125202175716, 0.010480892651697738]",-0.3759606973089023,0.9345440488849196,0.2849410316620684,0.513590340844441,-0.612504594898439,0.2723841740144912,-2.281353522636669,-2.5986107346927083,RPS_sp500_KMEANS_clustering_50_HRP_weight_return
ABC//SBAC,0.4958116059239487//0.5041883940760513,"[0.4958116059239487, 0.5041883940760513]",-0.5248809041091037,-0.5248809041091037,-0.5248809041091037,0.0,-0.2070045235688307,0.2290815231363154,-0.9424789944335944,-0.875917293297987,RPS_sp500_KMEANS_clustering_50_HRP_weight_return
BK//NLSN//NOV,0.27673894143926564//0.6320844537846917//0.09117660477604268,"[0.27673894143926564, 0.6320844537846917, 0.09117660477604268]",0.8440149045085632,0.9318326437136382,0.8946412028706581,0.0406286635486999,-1.080183865757717,0.2635492488059378,-4.132373249751337,-4.585461217711895,RPS_sp500_KMEANS_clustering_50_HRP_weight_return
HRL//NWSA//PM//XRX,0.6256598750037913//0.05566208604538323//0.2133822733398226//0.10529576561100287,"[0.6256598750037913, 0.05566208604538323, 0.2133822733398226, 0.10529576561100287]",-0.5705857366174678,0.4550376685519625,-0.1211085323041392,0.3903502336970393,-0.1637357069217502,0.232915760910533,-0.7411937528266392,-0.6920975804914553,RPS_sp500_KMEANS_clustering_50_HRP_weight_return
AMG//BXP//CCI//CNP//CXO//EOG//GT//HAL//HBI//IP//IR//LKQ//MNST//MRO//NRG//RHI//TAP//UDR//UNM,0.004119028850336056//0.0845183508416561//0.10040916317362626//0.04888412905881446//0.006128825270064018//0.0035505080060892593//0.0027153218953201415//0.005457165845445216//0.007550937768453046//0.027599386166186565//0.13184245458801389//0.0038006160688905857//0.03775806141304262//0.007572054841587258//0.20267921925269392//0.01677730354350318//0.016180497626632862//0.27949351759794344//0.012963458191701147,"[0.004119028850336056, 0.0845183508416561, 0.10040916317362626, 0.04888412905881446, 0.006128825270064018, 0.0035505080060892593, 0.0027153218953201415, 0.005457165845445216, 0.007550937768453046, 0.027599386166186565, 0.13184245458801389, 0.0038006160688905857, 0.03775806141304262, 0.007572054841587258, 0.20267921925269392, 0.01677730354350318, 0.016180497626632862, 0.27949351759794344, 0.012963458191701147]",-0.8005210356275985,0.951080752243675,0.3370576342483805,0.5459488009528851,0.0862359186328679,,,0.3698614925753598,RPS_sp500_KMEANS_clustering_50_HRP_weight_return
CLX//DHI//FITB//ILMN//JPM//MTB,0.1740665364804948//0.19075984114803865//0.12644478457596683//0.029461772573321873//0.1900529939764308//0.289214071245747,"[0.1740665364804948, 0.19075984114803865, 0.12644478457596683, 0.029461772573321873, 0.1900529939764308, 0.289214071245747]",-0.6099157892233368,0.9289056685397488,0.1714607651489493,0.5886840789146215,-0.2881091614117167,0.2197076932056933,-1.351837785369003,-1.220475624004332,RPS_sp500_KMEANS_clustering_50_HRP_weight_return
ADM//AIV//ALB//ARE//AVGO//AYI//BA//CAH//CTSH//DLR//EXPD//FDX//FOXA//GOOG//GOOGL//GWW//INTC//IVZ//JNJ//KHC//MCHP//NUE//NVDA//O//PEG//PFE//PNR//SEE//SLB//SWKS//UTX//WMB//WRK,0.011681812373259463//0.09050304730622623//0.0016955098184503626//0.11312656534382795//0.0023170437474717967//0.023998036090109132//0.032802201523133026//0.03625181678413322//0.0023819385376505//0.12789357631779708//0.008305641034633094//0.0017730502051311343//0.03955454567313105//0.003977971883727501//0.003890796147619823//0.00309222829111101//0.0013070306041198735//0.033565766141816555//0.06732916931298151//0.006339068349191623//0.0019360853829206498//0.0030982279481585866//0.00044639304901487403//0.06327183919540778//0.1507809206482688//0.03262242016197125//0.003946213830462438//0.031145763529428456//0.0014652779257320018//0.0004986208670903451//0.03696982877909134//0.04043194330931729//0.02159964988761431,"[0.011681812373259463, 0.09050304730622623, 0.0016955098184503626, 0.11312656534382795, 0.0023170437474717967, 0.023998036090109132, 0.032802201523133026, 0.03625181678413322, 0.0023819385376505, 0.12789357631779708, 0.008305641034633094, 0.0017730502051311343, 0.03955454567313105, 0.003977971883727501, 0.003890796147619823, 0.00309222829111101, 0.0013070306041198735, 0.033565766141816555, 0.06732916931298151, 0.006339068349191623, 0.0019360853829206498, 0.0030982279481585866, 0.00044639304901487403, 0.06327183919540778, 0.1507809206482688, 0.03262242016197125, 0.003946213830462438, 0.031145763529428456, 0.0014652779257320018, 0.0004986208670903451, 0.03696982877909134, 0.04043194330931729, 0.02159964988761431]",-0.8695198166458734,0.9978615994191148,0.3336687460065334,0.4782012519646414,0.03993440790391,0.1799528630924614,0.1724585392562733,0.1731579294960623,RPS_sp500_KMEANS_clustering_50_HRP_weight_return
ALGN//AMAT//AME//AVY//BAX//BDX//BMY//CI//CMCSA//CMG//CMI//CSX//DFS//EBAY//EW//EXC//FB//FISV//GD//HES//HPQ//INCY//LEN//NEM//NFLX//NSC//NWS//PFG//SHW//TDG//TEL//TROW//UAL//USB,0.008219365920786117//0.0033720394375141853//0.021302944259074637//0.029709935858419866//0.009207041648542262//0.00953791992609934//0.11893261032018333//0.024550510217769158//0.02063205548698906//0.007463825624722152//0.05919671720207992//0.04328904685250508//0.006240143043295057//0.00959654045356505//0.005077701244484869//0.11734014302727595//0.0054858080400169585//0.005694613552619837//0.004794264697941068//0.056370661170257234//0.012397205916213563//0.034469627836164196//0.08147669023116405//0.006428878921675527//0.026984813188298932//0.1447284020767131//0.005677231883874875//0.00932464375377302//0.017783035578888336//0.01413322692560965//0.053775408945493666//0.008159695524000869//0.006192989439707943//0.01245426179428106,"[0.008219365920786117, 0.0033720394375141853, 0.021302944259074637, 0.029709935858419866, 0.009207041648542262, 0.00953791992609934, 0.11893261032018333, 0.024550510217769158, 0.02063205548698906, 0.007463825624722152, 0.05919671720207992, 0.04328904685250508, 0.006240143043295057, 0.00959654045356505, 0.005077701244484869, 0.11734014302727595, 0.0054858080400169585, 0.005694613552619837, 0.004794264697941068, 0.056370661170257234, 0.012397205916213563, 0.034469627836164196, 0.08147669023116405, 0.006428878921675527, 0.026984813188298932, 0.1447284020767131, 0.005677231883874875, 0.00932464375377302, 0.017783035578888336, 0.01413322692560965, 0.053775408945493666, 0.008159695524000869, 0.006192989439707943, 0.01245426179428106]",-0.8169327828726923,0.958551642489583,0.3023110181118567,0.4438058491922374,0.119095419163738,0.2264391478675567,0.486644735247771,0.509459115496673,RPS_sp500_KMEANS_clustering_50_HRP_weight_return
ABT//SNPS,0.5781695036112517//0.42183049638874826,"[0.5781695036112517, 0.42183049638874826]",-0.0508856269143246,-0.0508856269143246,-0.0508856269143246,0.0,0.4974493222636992,0.2950949659546307,1.6555664400551346,2.116826989093409,RPS_sp500_KMEANS_clustering_50_HRP_weight_return
AMD//ANTM//AVB//AZO//BSX//CERN//CMA//CME//COP//COST//CTAS//DG//DHR//ES//FL//GE//GIS//HLT//IRM//KMX//KSS//LLY//MSFT//NBL//NTAP//OXY//PEP//PVH//PXD//SIG//SPG//SYF//TRV//TSCO//TSN//WU,0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776//0.027777777777777776,"[0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776]",-0.8917086753684216,0.9543655820362736,0.2623174431497076,0.4539398635857962,-0.159432728048332,0.2731633318660538,-0.6162347153199693,-0.6738171558804517,RPS_sp500_FCM_clustering_40_MVO_weight_risk
ZTS,1.0,[1.0],,,,,1.110586017671145,0.3698968885476376,2.9783597856062074,4.721626934981161,RPS_sp500_FCM_clustering_40_MVO_weight_risk
