stocks,weights,corr_min,corr_max,corr_mean,corr_std,return,sigma,sharpe,information,modigliani,config
51//9//25//8//52//54//29//20//87,0.0//0.0//0.8036650981588307//0.0//4.87947849409765e-18//0.0//0.19633490184116964//0.0//0.0,-0.3677132407821012,0.9543140316065608,0.595898093773005,0.359393439111365,1.5461387210808293,0.6260100292151854,2.4556135674184496,5.145048940754337,0.7453156439009422,Random_indextrack3_CLA_weight_sharpe
17//67//48//58//37//82//29//71//24,0.0//0.0//0.0//0.0//0.0//0.0//0.5096794940084987//0.0//0.4903205059915011,-0.3546909430291003,0.9287198118724448,0.4212197743684916,0.3464676778790932,1.2569114225758673,0.5479098730291333,2.2777677205855142,4.180606530875133,0.6919813304127375,Random_indextrack3_CLA_weight_sharpe
10//51//36//4//11//37//74,0.0//0.6643374097185659//0.10074621945019516//0.0//0.0//-4.282975655813599e-17//0.23491637083123887,-0.5933815381427713,0.9587853951767088,0.1726437064693364,0.5727998421347523,0.537072868405428,0.3235767493632895,1.6322954892300747,1.7802700706008274,0.4984102184183093,Random_indextrack3_CLA_weight_sharpe
27//67//74//56//14//0//68//69//33,0.0//1.1957240653419557e-17//0.25686723269319045//0.0//0.0//0.0//0.0//0.7431327673068093//0.0,-0.5043232063840166,0.9624132520011104,0.5138006865828298,0.5408609488119823,0.7260615334627153,0.5499263436003207,1.3041047074914072,2.4104619111008927,0.3999888588594785,Random_indextrack3_CLA_weight_sharpe
44//43//76//7//75//69//57//54//82,0.35962660117281475//0.6316951038438243//0.0//0.0//0.0//0.0//0.0//0.0//0.008678294983360856,-0.2370268379973766,0.9153804280810608,0.4903337149800918,0.3648063325811042,0.8030254141868842,0.5653331265364189,1.4047034870434512,2.667101692279777,0.430157496141178,Random_indextrack3_CLA_weight_sharpe
76//79//45//46//24//75//84//21//80,0.0//0.0//0.0//0.0//0.18897258639331085//0.0//0.5875122968530444//0.22351511675364458//0.0,-0.3528472952398427,0.947781775471756,0.3997204871447773,0.4031502240084277,0.8457875988833465,0.4806918636328518,1.7410063747668378,2.809694264535359,0.5310116007505299,Random_indextrack3_CLA_weight_sharpe
46//34//79//41//75//48//28//65//20//38,0.0//0.3530924259088356//0.0//0.0//0.0//0.0//0.0//5.823706473082059e-17//0.0//0.6469075740911646,-0.4446489483474309,0.9607140390490492,0.5025626920294151,0.3732482825429999,1.764512048702254,0.5550888488755772,3.162758632709938,5.873225359208608,0.9573818645382004,Random_indextrack3_CLA_weight_sharpe
30//70//27//38//33//64//25//32//56,0.0//0.0//0.0//0.9595031381288975//0.0//0.0//0.040496861871102775//-2.24802742371814e-18//0.0,0.7188171565347123,0.9696758752792308,0.8695412587742108,0.0648358046315649,2.557290467367407,0.6566024450120197,3.8811772431349327,8.516783323999158,1.172828916389575,Random_indextrack3_CLA_weight_sharpe
51//52//8//6//75//7//66//67,1.0//0.0//0.0//2.1209798329854342e-17//6.231283991268443e-17//0.0//0.0//0.0,-0.0638558005854051,0.9447983749400698,0.5069107539486463,0.3240611407741462,0.8776204349426722,0.3763217385582585,2.308451375333411,2.9158423953689323,0.7011830727667517,Random_indextrack3_CLA_weight_sharpe
19//13//70//74//87//27//29//88//3//23//41//9,0.0//-3.940369893685103e-17//0.0//0.21837252035879703//0.0//0.0//0.4457438157843914//0.0//0.3358836638568117//0.0//0.0//0.0,-0.6443301512293187,0.9487985871053334,0.4230038873205067,0.5613213495500082,1.0547399705914495,0.4863028668340693,2.150593882779431,3.506456050030102,0.6538430806091348,Random_indextrack3_CLA_weight_sharpe
PGR//ETFC//TGT//DVN//GPN//PH//NEE//DHI//DISCA//KSS//EW//MKC//AMZN//COO//SWK//GPC//ITW//ALGN//CINF//DAL//RRC//TJX//PAYX//PSX//DXC//CPB//EIX,0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035//0.037037037037037035,-0.9722735241070932,0.9636262468218276,0.1489825437934261,0.5037591035938288,-0.001657582518366,0.1276473707834423,-0.0827089696683009,-0.0154339092909153,-0.0005415376856176,Random_sp500_MVO_weight_risk
AVB//DVA//PEP//PXD//ADM//STZ//NCLH//WU//MS//AWK//CI//TPR//CB//VFC//GIS//NTAP//UTX//HUM//HPQ//HRB//AZO//CBOE//CINF//FOX//EIX,0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04//0.04,-0.908928877198852,0.9609023630375402,0.1494263251187579,0.5177324229588705,0.128764113900707,0.1082862536840384,1.106919020861604,1.1270753399858668,0.1352589389676231,Random_sp500_MVO_weight_risk
